"시점","구조활동실적별(1)","구조활동실적별(2)",소방서별(1),소방서별(2),데이터
"2016","사고종별 구조인원 (명)","화재",남부,오산,21
"2016","사고종별 구조인원 (명)","화재",남부,여주,5
"2016","사고종별 구조인원 (명)","화재",남부,양평,-
"2016","사고종별 구조인원 (명)","화재",남부,과천,-
"2016","사고종별 구조인원 (명)","화재",북부,소계,118
"2016","사고종별 구조인원 (명)","화재",북부,특수대응단,24
"2016","사고종별 구조인원 (명)","화재",북부,고양,8
"2016","사고종별 구조인원 (명)","화재",북부,일산,18
"2016","사고종별 구조인원 (명)","화재",북부,의정부,13
"2016","사고종별 구조인원 (명)","화재",북부,남양주,11
"2016","사고종별 구조인원 (명)","화재",북부,파주,12
"2016","사고종별 구조인원 (명)","화재",북부,구리,3
"2016","사고종별 구조인원 (명)","화재",북부,포천,2
"2016","사고종별 구조인원 (명)","화재",북부,양주,18
"2016","사고종별 구조인원 (명)","화재",북부,동두천,6
"2016","사고종별 구조인원 (명)","화재",북부,가평,1
"2016","사고종별 구조인원 (명)","화재",북부,연천,2
"2016","사고종별 구조인원 (명)","교통사고",합계,소계,3464
"2016","사고종별 구조인원 (명)","교통사고",남부,소계,2350
"2016","사고종별 구조인원 (명)","교통사고",남부,특수대응단,4
"2016","사고종별 구조인원 (명)","교통사고",남부,수원,240
"2016","사고종별 구조인원 (명)","교통사고",남부,성남,50
"2016","사고종별 구조인원 (명)","교통사고",남부,분당,85
"2016","사고종별 구조인원 (명)","교통사고",남부,부천,62
"2016","사고종별 구조인원 (명)","교통사고",남부,안양,69
"2016","사고종별 구조인원 (명)","교통사고",남부,안산,82
"2016","사고종별 구조인원 (명)","교통사고",남부,용인,178
"2016","사고종별 구조인원 (명)","교통사고",남부,평택,169
"2016","사고종별 구조인원 (명)","교통사고",남부,송탄,172
"2016","사고종별 구조인원 (명)","교통사고",남부,광명,34
"2016","사고종별 구조인원 (명)","교통사고",남부,시흥,109
"2016","사고종별 구조인원 (명)","교통사고",남부,군포,39
"2016","사고종별 구조인원 (명)","교통사고",남부,화성,138
"2016","사고종별 구조인원 (명)","교통사고",남부,이천,98
"2016","사고종별 구조인원 (명)","교통사고",남부,김포,126
"2016","사고종별 구조인원 (명)","교통사고",남부,광주,161
"2016","사고종별 구조인원 (명)","교통사고",남부,안성,117
"2016","사고종별 구조인원 (명)","교통사고",남부,하남,62
"2016","사고종별 구조인원 (명)","교통사고",남부,의왕,26
"2016","사고종별 구조인원 (명)","교통사고",남부,오산,82
"2016","사고종별 구조인원 (명)","교통사고",남부,여주,100
"2016","사고종별 구조인원 (명)","교통사고",남부,양평,132
"2016","사고종별 구조인원 (명)","교통사고",남부,과천,15
"2016","사고종별 구조인원 (명)","교통사고",북부,소계,1114
"2016","사고종별 구조인원 (명)","교통사고",북부,특수대응단,-
"2016","사고종별 구조인원 (명)","교통사고",북부,고양,131
"2016","사고종별 구조인원 (명)","교통사고",북부,일산,138
"2016","사고종별 구조인원 (명)","교통사고",북부,의정부,117
"2016","사고종별 구조인원 (명)","교통사고",북부,남양주,129
"2016","사고종별 구조인원 (명)","교통사고",북부,파주,145
"2016","사고종별 구조인원 (명)","교통사고",북부,구리,21
"2016","사고종별 구조인원 (명)","교통사고",북부,포천,206
"2016","사고종별 구조인원 (명)","교통사고",북부,양주,65
"2016","사고종별 구조인원 (명)","교통사고",북부,동두천,49
"2016","사고종별 구조인원 (명)","교통사고",북부,가평,55
"2016","사고종별 구조인원 (명)","교통사고",북부,연천,58
"2016","사고종별 구조인원 (명)","수난사고",합계,소계,181
"2016","사고종별 구조인원 (명)","수난사고",남부,소계,115
"2016","사고종별 구조인원 (명)","수난사고",남부,특수대응단,6
"2016","사고종별 구조인원 (명)","수난사고",남부,수원,18
"2016","사고종별 구조인원 (명)","수난사고",남부,성남,-
"2016","사고종별 구조인원 (명)","수난사고",남부,분당,-
"2016","사고종별 구조인원 (명)","수난사고",남부,부천,2
"2016","사고종별 구조인원 (명)","수난사고",남부,안양,2
"2016","사고종별 구조인원 (명)","수난사고",남부,안산,-
"2016","사고종별 구조인원 (명)","수난사고",남부,용인,4
"2016","사고종별 구조인원 (명)","수난사고",남부,평택,1
"2016","사고종별 구조인원 (명)","수난사고",남부,송탄,5
"2016","사고종별 구조인원 (명)","수난사고",남부,광명,-
"2016","사고종별 구조인원 (명)","수난사고",남부,시흥,3
"2016","사고종별 구조인원 (명)","수난사고",남부,군포,1
"2016","사고종별 구조인원 (명)","수난사고",남부,화성,3
"2016","사고종별 구조인원 (명)","수난사고",남부,이천,-
"2016","사고종별 구조인원 (명)","수난사고",남부,김포,20
"2016","사고종별 구조인원 (명)","수난사고",남부,광주,24
"2016","사고종별 구조인원 (명)","수난사고",남부,안성,7
"2016","사고종별 구조인원 (명)","수난사고",남부,하남,4
"2016","사고종별 구조인원 (명)","수난사고",남부,의왕,-
"2016","사고종별 구조인원 (명)","수난사고",남부,오산,3
"2016","사고종별 구조인원 (명)","수난사고",남부,여주,4
"2016","사고종별 구조인원 (명)","수난사고",남부,양평,8
"2016","사고종별 구조인원 (명)","수난사고",남부,과천,-
"2016","사고종별 구조인원 (명)","수난사고",북부,소계,66
"2016","사고종별 구조인원 (명)","수난사고",북부,특수대응단,5
"2016","사고종별 구조인원 (명)","수난사고",북부,고양,1
"2016","사고종별 구조인원 (명)","수난사고",북부,일산,1
"2016","사고종별 구조인원 (명)","수난사고",북부,의정부,-
"2016","사고종별 구조인원 (명)","수난사고",북부,남양주,8
"2016","사고종별 구조인원 (명)","수난사고",북부,파주,6
"2016","사고종별 구조인원 (명)","수난사고",북부,구리,4
"2016","사고종별 구조인원 (명)","수난사고",북부,포천,4
"2016","사고종별 구조인원 (명)","수난사고",북부,양주,1
"2016","사고종별 구조인원 (명)","수난사고",북부,동두천,2
"2016","사고종별 구조인원 (명)","수난사고",북부,가평,15
"2016","사고종별 구조인원 (명)","수난사고",북부,연천,19
"2016","사고종별 구조인원 (명)","기계사고",합계,소계,223
"2016","사고종별 구조인원 (명)","기계사고",남부,소계,156
"2016","사고종별 구조인원 (명)","기계사고",남부,특수대응단,-
"2016","사고종별 구조인원 (명)","기계사고",남부,수원,21
"2016","사고종별 구조인원 (명)","기계사고",남부,성남,7
"2016","사고종별 구조인원 (명)","기계사고",남부,분당,10
"2016","사고종별 구조인원 (명)","기계사고",남부,부천,17
"2016","사고종별 구조인원 (명)","기계사고",남부,안양,5
"2016","사고종별 구조인원 (명)","기계사고",남부,안산,2
"2016","사고종별 구조인원 (명)","기계사고",남부,용인,18
"2016","사고종별 구조인원 (명)","기계사고",남부,평택,11
"2016","사고종별 구조인원 (명)","기계사고",남부,송탄,6
"2016","사고종별 구조인원 (명)","기계사고",남부,광명,6
"2016","사고종별 구조인원 (명)","기계사고",남부,시흥,9
"2016","사고종별 구조인원 (명)","기계사고",남부,군포,1
"2016","사고종별 구조인원 (명)","기계사고",남부,화성,10
"2016","사고종별 구조인원 (명)","기계사고",남부,이천,7
"2016","사고종별 구조인원 (명)","기계사고",남부,김포,4
"2016","사고종별 구조인원 (명)","기계사고",남부,광주,6
"2016","사고종별 구조인원 (명)","기계사고",남부,안성,4
"2016","사고종별 구조인원 (명)","기계사고",남부,하남,3
"2016","사고종별 구조인원 (명)","기계사고",남부,의왕,-
"2016","사고종별 구조인원 (명)","기계사고",남부,오산,1
"2016","사고종별 구조인원 (명)","기계사고",남부,여주,7
"2016","사고종별 구조인원 (명)","기계사고",남부,양평,1
"2016","사고종별 구조인원 (명)","기계사고",남부,과천,-
"2016","사고종별 구조인원 (명)","기계사고",북부,소계,67
"2016","사고종별 구조인원 (명)","기계사고",북부,특수대응단,1
"2016","사고종별 구조인원 (명)","기계사고",북부,고양,5
"2016","사고종별 구조인원 (명)","기계사고",북부,일산,7
"2016","사고종별 구조인원 (명)","기계사고",북부,의정부,9
"2016","사고종별 구조인원 (명)","기계사고",북부,남양주,9
"2016","사고종별 구조인원 (명)","기계사고",북부,파주,3
"2016","사고종별 구조인원 (명)","기계사고",북부,구리,3
"2016","사고종별 구조인원 (명)","기계사고",북부,포천,12
"2016","사고종별 구조인원 (명)","기계사고",북부,양주,9
"2016","사고종별 구조인원 (명)","기계사고",북부,동두천,7
"2016","사고종별 구조인원 (명)","기계사고",북부,가평,-
"2016","사고종별 구조인원 (명)","기계사고",북부,연천,2
"2016","사고종별 구조인원 (명)","승강기",합계,소계,5324
"2016","사고종별 구조인원 (명)","승강기",남부,소계,4034
"2016","사고종별 구조인원 (명)","승강기",남부,특수대응단,-
"2016","사고종별 구조인원 (명)","승강기",남부,수원,723
"2016","사고종별 구조인원 (명)","승강기",남부,성남,160
"2016","사고종별 구조인원 (명)","승강기",남부,분당,259
"2016","사고종별 구조인원 (명)","승강기",남부,부천,427
"2016","사고종별 구조인원 (명)","승강기",남부,안양,338
"2016","사고종별 구조인원 (명)","승강기",남부,안산,233
"2016","사고종별 구조인원 (명)","승강기",남부,용인,291
"2016","사고종별 구조인원 (명)","승강기",남부,평택,168
"2016","사고종별 구조인원 (명)","승강기",남부,송탄,80
"2016","사고종별 구조인원 (명)","승강기",남부,광명,137
"2016","사고종별 구조인원 (명)","승강기",남부,시흥,177
"2016","사고종별 구조인원 (명)","승강기",남부,군포,125
"2016","사고종별 구조인원 (명)","승강기",남부,화성,151
"2016","사고종별 구조인원 (명)","승강기",남부,이천,58
"2016","사고종별 구조인원 (명)","승강기",남부,김포,158
"2016","사고종별 구조인원 (명)","승강기",남부,광주,41
"2016","사고종별 구조인원 (명)","승강기",남부,안성,60
"2016","사고종별 구조인원 (명)","승강기",남부,하남,119
"2016","사고종별 구조인원 (명)","승강기",남부,의왕,74
"2016","사고종별 구조인원 (명)","승강기",남부,오산,170
"2016","사고종별 구조인원 (명)","승강기",남부,여주,36
"2016","사고종별 구조인원 (명)","승강기",남부,양평,18
"2016","사고종별 구조인원 (명)","승강기",남부,과천,31
"2016","사고종별 구조인원 (명)","승강기",북부,소계,1290
"2016","사고종별 구조인원 (명)","승강기",북부,특수대응단,-
"2016","사고종별 구조인원 (명)","승강기",북부,고양,196
"2016","사고종별 구조인원 (명)","승강기",북부,일산,260
"2016","사고종별 구조인원 (명)","승강기",북부,의정부,157
"2016","사고종별 구조인원 (명)","승강기",북부,남양주,209
"2016","사고종별 구조인원 (명)","승강기",북부,파주,175
"2016","사고종별 구조인원 (명)","승강기",북부,구리,68
"2016","사고종별 구조인원 (명)","승강기",북부,포천,41
"2016","사고종별 구조인원 (명)","승강기",북부,양주,45
"2016","사고종별 구조인원 (명)","승강기",북부,동두천,101
"2016","사고종별 구조인원 (명)","승강기",북부,가평,23
"2016","사고종별 구조인원 (명)","승강기",북부,연천,15
"2016","사고종별 구조인원 (명)","산악사고",합계,소계,1205
"2016","사고종별 구조인원 (명)","산악사고",남부,소계,755
"2016","사고종별 구조인원 (명)","산악사고",남부,특수대응단,67
"2016","사고종별 구조인원 (명)","산악사고",남부,수원,55
"2016","사고종별 구조인원 (명)","산악사고",남부,성남,19
"2016","사고종별 구조인원 (명)","산악사고",남부,분당,20
"2016","사고종별 구조인원 (명)","산악사고",남부,부천,9
"2016","사고종별 구조인원 (명)","산악사고",남부,안양,70
"2016","사고종별 구조인원 (명)","산악사고",남부,안산,15
"2016","사고종별 구조인원 (명)","산악사고",남부,용인,51
"2016","사고종별 구조인원 (명)","산악사고",남부,평택,-
"2016","사고종별 구조인원 (명)","산악사고",남부,송탄,4
"2016","사고종별 구조인원 (명)","산악사고",남부,광명,16
"2016","사고종별 구조인원 (명)","산악사고",남부,시흥,19
"2016","사고종별 구조인원 (명)","산악사고",남부,군포,29
"2016","사고종별 구조인원 (명)","산악사고",남부,화성,6
"2016","사고종별 구조인원 (명)","산악사고",남부,이천,6
"2016","사고종별 구조인원 (명)","산악사고",남부,김포,11
"2016","사고종별 구조인원 (명)","산악사고",남부,광주,16
"2016","사고종별 구조인원 (명)","산악사고",남부,안성,14
"2016","사고종별 구조인원 (명)","산악사고",남부,하남,52
"2016","사고종별 구조인원 (명)","산악사고",남부,의왕,42
"2016","사고종별 구조인원 (명)","산악사고",남부,오산,9
"2016","사고종별 구조인원 (명)","산악사고",남부,여주,2
"2016","사고종별 구조인원 (명)","산악사고",남부,양평,127
"2016","사고종별 구조인원 (명)","산악사고",남부,과천,96
"2016","사고종별 구조인원 (명)","산악사고",북부,소계,450
"2016","사고종별 구조인원 (명)","산악사고",북부,특수대응단,7
"2016","사고종별 구조인원 (명)","산악사고",북부,고양,59
"2016","사고종별 구조인원 (명)","산악사고",북부,일산,5
"2016","사고종별 구조인원 (명)","산악사고",북부,의정부,61
"2016","사고종별 구조인원 (명)","산악사고",북부,남양주,74
"2016","사고종별 구조인원 (명)","산악사고",북부,파주,8
"2016","사고종별 구조인원 (명)","산악사고",북부,구리,19
"2016","사고종별 구조인원 (명)","산악사고",북부,포천,52
"2016","사고종별 구조인원 (명)","산악사고",북부,양주,32
"2016","사고종별 구조인원 (명)","산악사고",북부,동두천,35
"2016","사고종별 구조인원 (명)","산악사고",북부,가평,87
"2016","사고종별 구조인원 (명)","산악사고",북부,연천,11
"2016","사고종별 구조인원 (명)","갇힘",합계,소계,1775
"2016","사고종별 구조인원 (명)","갇힘",남부,소계,1367
"2016","사고종별 구조인원 (명)","갇힘",남부,특수대응단,-
"2016","사고종별 구조인원 (명)","갇힘",남부,수원,182
"2016","사고종별 구조인원 (명)","갇힘",남부,성남,21
"2016","사고종별 구조인원 (명)","갇힘",남부,분당,39
"2016","사고종별 구조인원 (명)","갇힘",남부,부천,125
"2016","사고종별 구조인원 (명)","갇힘",남부,안양,43
"2016","사고종별 구조인원 (명)","갇힘",남부,안산,77
"2016","사고종별 구조인원 (명)","갇힘",남부,용인,113
"2016","사고종별 구조인원 (명)","갇힘",남부,평택,43
"2016","사고종별 구조인원 (명)","갇힘",남부,송탄,53
"2016","사고종별 구조인원 (명)","갇힘",남부,광명,74
"2016","사고종별 구조인원 (명)","갇힘",남부,시흥,110
"2016","사고종별 구조인원 (명)","갇힘",남부,군포,106
"2016","사고종별 구조인원 (명)","갇힘",남부,화성,79
"2016","사고종별 구조인원 (명)","갇힘",남부,이천,23
"2016","사고종별 구조인원 (명)","갇힘",남부,김포,37
"2016","사고종별 구조인원 (명)","갇힘",남부,광주,36
"2016","사고종별 구조인원 (명)","갇힘",남부,안성,32
"2016","사고종별 구조인원 (명)","갇힘",남부,하남,60
"2016","사고종별 구조인원 (명)","갇힘",남부,의왕,13
"2016","사고종별 구조인원 (명)","갇힘",남부,오산,47
"2016","사고종별 구조인원 (명)","갇힘",남부,여주,22
"2016","사고종별 구조인원 (명)","갇힘",남부,양평,10
"2016","사고종별 구조인원 (명)","갇힘",남부,과천,22
"2016","사고종별 구조인원 (명)","갇힘",북부,소계,408
"2016","사고종별 구조인원 (명)","갇힘",북부,특수대응단,2
"2016","사고종별 구조인원 (명)","갇힘",북부,고양,46
"2016","사고종별 구조인원 (명)","갇힘",북부,일산,52
"2016","사고종별 구조인원 (명)","갇힘",북부,의정부,62
"2016","사고종별 구조인원 (명)","갇힘",북부,남양주,81
"2016","사고종별 구조인원 (명)","갇힘",북부,파주,38
"2016","사고종별 구조인원 (명)","갇힘",북부,구리,59
"2016","사고종별 구조인원 (명)","갇힘",북부,포천,25
"2016","사고종별 구조인원 (명)","갇힘",북부,양주,17
"2016","사고종별 구조인원 (명)","갇힘",북부,동두천,6
"2016","사고종별 구조인원 (명)","갇힘",북부,가평,13
"2016","사고종별 구조인원 (명)","갇힘",북부,연천,7
"2016","사고종별 구조인원 (명)","기타",합계,소계,7181
"2016","사고종별 구조인원 (명)","기타",남부,소계,5194
"2016","사고종별 구조인원 (명)","기타",남부,특수대응단,8
"2016","사고종별 구조인원 (명)","기타",남부,수원,913
"2016","사고종별 구조인원 (명)","기타",남부,성남,287
"2016","사고종별 구조인원 (명)","기타",남부,분당,266
"2016","사고종별 구조인원 (명)","기타",남부,부천,383
"2016","사고종별 구조인원 (명)","기타",남부,안양,455
"2016","사고종별 구조인원 (명)","기타",남부,안산,229
"2016","사고종별 구조인원 (명)","기타",남부,용인,277
"2016","사고종별 구조인원 (명)","기타",남부,평택,151
"2016","사고종별 구조인원 (명)","기타",남부,송탄,174
"2016","사고종별 구조인원 (명)","기타",남부,광명,189
"2016","사고종별 구조인원 (명)","기타",남부,시흥,233
"2016","사고종별 구조인원 (명)","기타",남부,군포,102
"2016","사고종별 구조인원 (명)","기타",남부,화성,242
"2016","사고종별 구조인원 (명)","기타",남부,이천,102
"2016","사고종별 구조인원 (명)","기타",남부,김포,272
"2016","사고종별 구조인원 (명)","기타",남부,광주,150
"2016","사고종별 구조인원 (명)","기타",남부,안성,84
"2016","사고종별 구조인원 (명)","기타",남부,하남,113
"2016","사고종별 구조인원 (명)","기타",남부,의왕,73
"2016","사고종별 구조인원 (명)","기타",남부,오산,200
"2016","사고종별 구조인원 (명)","기타",남부,여주,91
"2016","사고종별 구조인원 (명)","기타",남부,양평,167
"2016","사고종별 구조인원 (명)","기타",남부,과천,33
"2016","사고종별 구조인원 (명)","기타",북부,소계,1987
"2016","사고종별 구조인원 (명)","기타",북부,특수대응단,7
"2016","사고종별 구조인원 (명)","기타",북부,고양,137
"2016","사고종별 구조인원 (명)","기타",북부,일산,365
"2016","사고종별 구조인원 (명)","기타",북부,의정부,365
"2016","사고종별 구조인원 (명)","기타",북부,남양주,253
"2016","사고종별 구조인원 (명)","기타",북부,파주,178
"2016","사고종별 구조인원 (명)","기타",북부,구리,165
"2016","사고종별 구조인원 (명)","기타",북부,포천,159
"2016","사고종별 구조인원 (명)","기타",북부,양주,96
"2016","사고종별 구조인원 (명)","기타",북부,동두천,87
"2016","사고종별 구조인원 (명)","기타",북부,가평,116
"2016","사고종별 구조인원 (명)","기타",북부,연천,59
"2017","출동건수 (건)","소계",합계,소계,191521
"2017","출동건수 (건)","소계",남부,소계,129672
"2017","출동건수 (건)","소계",남부,특수대응단,190
"2017","출동건수 (건)","소계",남부,수원,10743
"2017","출동건수 (건)","소계",남부,성남,6157
"2017","출동건수 (건)","소계",남부,분당,6453
"2017","출동건수 (건)","소계",남부,부천,7644
"2017","출동건수 (건)","소계",남부,안양,4702
"2017","출동건수 (건)","소계",남부,안산,8284
"2017","출동건수 (건)","소계",남부,용인,11866
"2017","출동건수 (건)","소계",남부,평택,5384
"2017","출동건수 (건)","소계",남부,송탄,4483
"2017","출동건수 (건)","소계",남부,광명,3742
"2017","출동건수 (건)","소계",남부,시흥,6024
"2017","출동건수 (건)","소계",남부,군포,2352
"2017","출동건수 (건)","소계",남부,화성,11112
"2017","출동건수 (건)","소계",남부,이천,4479
"2017","출동건수 (건)","소계",남부,김포,5768
"2017","출동건수 (건)","소계",남부,광주,7654
"2017","출동건수 (건)","소계",남부,안성,4604
"2017","출동건수 (건)","소계",남부,하남,2854
"2017","출동건수 (건)","소계",남부,의왕,1954
"2017","출동건수 (건)","소계",남부,오산,3207
"2017","출동건수 (건)","소계",남부,여주,3439
"2017","출동건수 (건)","소계",남부,양평,5586
"2017","출동건수 (건)","소계",남부,과천,991
"2017","출동건수 (건)","소계",북부,소계,61849
"2017","출동건수 (건)","소계",북부,특수대응단,110
"2017","출동건수 (건)","소계",북부,고양,6804
"2017","출동건수 (건)","소계",북부,일산,6898
"2017","출동건수 (건)","소계",북부,의정부,5926
"2017","출동건수 (건)","소계",북부,남양주,12547
"2017","출동건수 (건)","소계",북부,파주,8568
"2017","출동건수 (건)","소계",북부,구리,3009
"2017","출동건수 (건)","소계",북부,포천,5451
"2017","출동건수 (건)","소계",북부,양주,4856
"2017","출동건수 (건)","소계",북부,동두천,2422
"2017","출동건수 (건)","소계",북부,가평,3558
"2017","출동건수 (건)","소계",북부,연천,1700
"2017","구조(처리)건수 (건)","소계",합계,소계,149279
"2017","구조(처리)건수 (건)","소계",남부,소계,100471
"2017","구조(처리)건수 (건)","소계",남부,특수대응단,151
"2017","구조(처리)건수 (건)","소계",남부,수원,7590
"2017","구조(처리)건수 (건)","소계",남부,성남,4508
"2017","구조(처리)건수 (건)","소계",남부,분당,4806
"2017","구조(처리)건수 (건)","소계",남부,부천,5381
"2017","구조(처리)건수 (건)","소계",남부,안양,4368
"2017","구조(처리)건수 (건)","소계",남부,안산,6349
"2017","구조(처리)건수 (건)","소계",남부,용인,9282
"2017","구조(처리)건수 (건)","소계",남부,평택,4182
"2017","구조(처리)건수 (건)","소계",남부,송탄,2966
"2017","구조(처리)건수 (건)","소계",남부,광명,2963
"2017","구조(처리)건수 (건)","소계",남부,시흥,4676
"2017","구조(처리)건수 (건)","소계",남부,군포,1880
"2017","구조(처리)건수 (건)","소계",남부,화성,8667
"2017","구조(처리)건수 (건)","소계",남부,이천,3385
"2017","구조(처리)건수 (건)","소계",남부,김포,4384
"2017","구조(처리)건수 (건)","소계",남부,광주,6108
"2017","구조(처리)건수 (건)","소계",남부,안성,3806
"2017","구조(처리)건수 (건)","소계",남부,하남,2270
"2017","구조(처리)건수 (건)","소계",남부,의왕,1469
"2017","구조(처리)건수 (건)","소계",남부,오산,2633
"2017","구조(처리)건수 (건)","소계",남부,여주,2929
"2017","구조(처리)건수 (건)","소계",남부,양평,4924
"2017","구조(처리)건수 (건)","소계",남부,과천,794
"2017","구조(처리)건수 (건)","소계",북부,소계,48808
"2017","구조(처리)건수 (건)","소계",북부,특수대응단,85
"2017","구조(처리)건수 (건)","소계",북부,고양,4928
"2017","구조(처리)건수 (건)","소계",북부,일산,5316
"2017","구조(처리)건수 (건)","소계",북부,의정부,4778
"2017","구조(처리)건수 (건)","소계",북부,남양주,9898
"2017","구조(처리)건수 (건)","소계",북부,파주,7128
"2017","구조(처리)건수 (건)","소계",북부,구리,2089
"2017","구조(처리)건수 (건)","소계",북부,포천,4420
"2017","구조(처리)건수 (건)","소계",북부,양주,3843
"2017","구조(처리)건수 (건)","소계",북부,동두천,1993
"2017","구조(처리)건수 (건)","소계",북부,가평,2966
"2017","구조(처리)건수 (건)","소계",북부,연천,1364
"2017","구조(처리)건수 (건)","인명구조",합계,소계,17842
"2017","구조(처리)건수 (건)","인명구조",남부,소계,12394
"2017","구조(처리)건수 (건)","인명구조",남부,특수대응단,93
"2017","구조(처리)건수 (건)","인명구조",남부,수원,1509
"2017","구조(처리)건수 (건)","인명구조",남부,성남,617
"2017","구조(처리)건수 (건)","인명구조",남부,분당,567
"2017","구조(처리)건수 (건)","인명구조",남부,부천,945
"2017","구조(처리)건수 (건)","인명구조",남부,안양,801
"2017","구조(처리)건수 (건)","인명구조",남부,안산,816
"2017","구조(처리)건수 (건)","인명구조",남부,용인,880
"2017","구조(처리)건수 (건)","인명구조",남부,평택,521
"2017","구조(처리)건수 (건)","인명구조",남부,송탄,435
"2017","구조(처리)건수 (건)","인명구조",남부,광명,371
"2017","구조(처리)건수 (건)","인명구조",남부,시흥,691
"2017","구조(처리)건수 (건)","인명구조",남부,군포,352
"2017","구조(처리)건수 (건)","인명구조",남부,화성,669
"2017","구조(처리)건수 (건)","인명구조",남부,이천,334
"2017","구조(처리)건수 (건)","인명구조",남부,김포,464
"2017","구조(처리)건수 (건)","인명구조",남부,광주,425
"2017","구조(처리)건수 (건)","인명구조",남부,안성,291
"2017","구조(처리)건수 (건)","인명구조",남부,하남,375
"2017","구조(처리)건수 (건)","인명구조",남부,의왕,168
"2017","구조(처리)건수 (건)","인명구조",남부,오산,354
"2017","구조(처리)건수 (건)","인명구조",남부,여주,255
"2017","구조(처리)건수 (건)","인명구조",남부,양평,339
"2017","구조(처리)건수 (건)","인명구조",남부,과천,122
"2017","구조(처리)건수 (건)","인명구조",북부,소계,5448
"2017","구조(처리)건수 (건)","인명구조",북부,특수대응단,16
"2017","구조(처리)건수 (건)","인명구조",북부,고양,588
"2017","구조(처리)건수 (건)","인명구조",북부,일산,552
"2017","구조(처리)건수 (건)","인명구조",북부,의정부,830
"2017","구조(처리)건수 (건)","인명구조",북부,남양주,890
"2017","구조(처리)건수 (건)","인명구조",북부,파주,742
"2017","구조(처리)건수 (건)","인명구조",북부,구리,351
"2017","구조(처리)건수 (건)","인명구조",북부,포천,381
"2017","구조(처리)건수 (건)","인명구조",북부,양주,373
"2017","구조(처리)건수 (건)","인명구조",북부,동두천,262
"2017","구조(처리)건수 (건)","인명구조",북부,가평,323
"2017","구조(처리)건수 (건)","인명구조",북부,연천,140
"2017","구조(처리)건수 (건)","안전조치",합계,소계,106186
"2017","구조(처리)건수 (건)","안전조치",남부,소계,70612
"2017","구조(처리)건수 (건)","안전조치",남부,특수대응단,27
"2017","구조(처리)건수 (건)","안전조치",남부,수원,4543
"2017","구조(처리)건수 (건)","안전조치",남부,성남,2951
"2017","구조(처리)건수 (건)","안전조치",남부,분당,3678
"2017","구조(처리)건수 (건)","안전조치",남부,부천,3569
"2017","구조(처리)건수 (건)","안전조치",남부,안양,1778
"2017","구조(처리)건수 (건)","안전조치",남부,안산,4340
"2017","구조(처리)건수 (건)","안전조치",남부,용인,7327
"2017","구조(처리)건수 (건)","안전조치",남부,평택,3033
"2017","구조(처리)건수 (건)","안전조치",남부,송탄,1874
"2017","구조(처리)건수 (건)","안전조치",남부,광명,2292
"2017","구조(처리)건수 (건)","안전조치",남부,시흥,3276
"2017","구조(처리)건수 (건)","안전조치",남부,군포,1337
"2017","구조(처리)건수 (건)","안전조치",남부,화성,6244
"2017","구조(처리)건수 (건)","안전조치",남부,이천,2345
"2017","구조(처리)건수 (건)","안전조치",남부,김포,3269
"2017","구조(처리)건수 (건)","안전조치",남부,광주,5208
"2017","구조(처리)건수 (건)","안전조치",남부,안성,2814
"2017","구조(처리)건수 (건)","안전조치",남부,하남,1458
"2017","구조(처리)건수 (건)","안전조치",남부,의왕,966
"2017","구조(처리)건수 (건)","안전조치",남부,오산,1700
"2017","구조(처리)건수 (건)","안전조치",남부,여주,2221
"2017","구조(처리)건수 (건)","안전조치",남부,양평,3933
"2017","구조(처리)건수 (건)","안전조치",남부,과천,429
"2017","구조(처리)건수 (건)","안전조치",북부,소계,35574
"2017","구조(처리)건수 (건)","안전조치",북부,특수대응단,17
"2017","구조(처리)건수 (건)","안전조치",북부,고양,3799
"2017","구조(처리)건수 (건)","안전조치",북부,일산,4242
"2017","구조(처리)건수 (건)","안전조치",북부,의정부,3503
"2017","구조(처리)건수 (건)","안전조치",북부,남양주,7342
"2017","구조(처리)건수 (건)","안전조치",북부,파주,5524
"2017","구조(처리)건수 (건)","안전조치",북부,구리,1237
"2017","구조(처리)건수 (건)","안전조치",북부,포천,3084
"2017","구조(처리)건수 (건)","안전조치",북부,양주,2569
"2017","구조(처리)건수 (건)","안전조치",북부,동두천,1203
"2017","구조(처리)건수 (건)","안전조치",북부,가평,2077
"2017","구조(처리)건수 (건)","안전조치",북부,연천,977
"2017","구조(처리)건수 (건)","기타",합계,소계,25251
"2017","구조(처리)건수 (건)","기타",남부,소계,17465
"2017","구조(처리)건수 (건)","기타",남부,특수대응단,31
"2017","구조(처리)건수 (건)","기타",남부,수원,1538
"2017","구조(처리)건수 (건)","기타",남부,성남,940
"2017","구조(처리)건수 (건)","기타",남부,분당,561
"2017","구조(처리)건수 (건)","기타",남부,부천,867
"2017","구조(처리)건수 (건)","기타",남부,안양,1789
"2017","구조(처리)건수 (건)","기타",남부,안산,1193
"2017","구조(처리)건수 (건)","기타",남부,용인,1075
"2017","구조(처리)건수 (건)","기타",남부,평택,628
"2017","구조(처리)건수 (건)","기타",남부,송탄,657
"2017","구조(처리)건수 (건)","기타",남부,광명,300
"2017","구조(처리)건수 (건)","기타",남부,시흥,709
"2017","구조(처리)건수 (건)","기타",남부,군포,191
"2017","구조(처리)건수 (건)","기타",남부,화성,1754
"2017","구조(처리)건수 (건)","기타",남부,이천,706
